Class_Label,Text
Harrasment,"@YouTalk_ILive I'm crazy, and Wayne can rap about pussy 3 songs in a row"
Harrasment,@Youlove_Tyler lol girrrrl these bitches crazzzzy
Harrasment,@YoungRecklesss_ nahh bitch yu always playn yu almost got her feelings hurt
Harrasment,@YoungRecklesss_ the fuck das wat bitches wit uh fuckd up mouf do &#128514;&#128514;
Harrasment,"@YourDudeFerg @SammyLightning_ I wish you wood, like a tree in this bitch."
Harrasment,"@YourDudeFerg I wish you wood, Like a tree in this bitch"
Harrasment,@YourDudeFerg like a tree in this bitch? Asshat.
Harrasment,@Yummys_World &#8220;@ThoughtsOfRandy @STROCORLEONE + That bitch already got past demons in her.Seeding her up just gone fuse more.
Harrasment,@YunGMiGo @BigMoneyNiquee &#128530; nicca fucc yu
Harrasment,@YunGMiGo @BigMoneyNiquee lol send dat nicca clean out talmbout some n what if he really is &#128514;&#128514;&#128514;
Harrasment,@YunGMiGo I said pussy dat ass what be on yo tongue boy
Harrasment,@YunGMiGo lol da only reason I can't talk bout da present is cuz my nicca hurt n ain't played all yr
Harrasment,@YungIll314 everybody in Dot Mob/O-Red/Mickey Factz when you battled Clips he wore some ancient hong kong shit + 2 different colored hi-tops
Harrasment,"@YungIll314 my lifestyles raw dog, one magnum will put a dickhead in the hole, and that was cumin out of the pussy lips"
Harrasment,@YungOBG hoe meter went off!
Harrasment,@YungRetweet bitch
Harrasment,@Yung_Messiah @NoMeek_JustMilz swear to god log on later. I'm posting the score on every social network you bitch ass nigga
Harrasment,@Yung_Messiah nah he pussy he won't
Harrasment,@YvngHerbo @PRAYINFORGEMS sup fat bitch
Harrasment,@ZELNO96 Someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh *shrugs*
Harrasment,@ZELNO96 one sick bitch
Harrasment,@ZRexxx @SlowDollaz we take your bitch then recieve head from your mom
Harrasment,@Z_MEGA fasho fasho .. Hurry ya ass up nicca
Harrasment,"@Z_M_G_ &#128514;&#128514;&#128514;&#128514;&#128514; wow. I love how you called yourself a slut, but no really. You wouldn't ever cheat on a girl, bitches are so dumb."
Harrasment,@Z_M_G_ thirsty hoes &#128129;
Harrasment,@ZachFulton72 they got some cold white hoes in Knoxville tho don't they? right there on the strip? Boaaa
Harrasment,@ZachIrving I called people kikes and a lot of fucks
Harrasment,@Zach_Dorsey thirsty hoe
Harrasment,@Zach_Thein you pussy
Harrasment,@ZakSitton lol cracker
Harrasment,@ZaneIsClasker @garrett_winker no I like pussy why would I be ashamed of that
Harrasment,@ZaneIsClasker Photoshop putting my head on fags is not proof.
Harrasment,@ZayCoolAF #yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit
Harrasment,@ZayySwanson @_EmaniMilan I'm jus Tryn figure out when all dem niccas was together like dat
Harrasment,@Zedd finger my throbbing pussy flaps
Harrasment,@Zell_GotDaLOUD bitch tryna get in for free promoting n shit lmaooo I see you in tha cut
Harrasment,@Zhugstubble eat bitch
Harrasment,@Zhugstubble meet up eat bitch
Harrasment,@Zhugstubble meet up so I can Molly whoop yo bitch ass
Harrasment,"@Zhugstubble naw nigga what's up with em hands, what happened to the shit you was talking a couple a month's ago, eat bitch"
Harrasment,@ZigzagsxKush Katy and clear lake hoes
Harrasment,@ZitlalyL &#128529;&#128529;&#128529;&#128529;&#128529;&#128529;&#128529;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128530;&#128548;&#128548;&#128548;&#128548;&#128548; How is he supposed to attract bitches
Harrasment,@ZitlalyL You will and he's gonna get all dem bitches &#128513;
Harrasment,"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch"
Harrasment,@ZwengerSierra how about you @ me bitch
Harrasment,@_2kkz lol bitch I'm indian!!!!!! You op
Harrasment,@_Aly_baby_ well at least If you're going to do somthing you do it.. And don't bitch out.. Even when it's the wrong thing &#128527;
Harrasment,@_Andsss cool cool fuck wit u too nicca
Harrasment,@_Angeel14 thirsty ass hoe go to sleep &#128514;&#128514;
Harrasment,@_B_R_Y_C_E_ what happened to going fishing bitch?
Harrasment,@_BaDa_Bing If it continues.. I turn pussy lol
Harrasment,@_BatGangBitchh no hoe
Harrasment,@_BeautifulKeezy @darwinjames125 point A ppint an bitch &#128514;&#128514;&#128514;&#128128;
Harrasment,@_BeautifulKeezy bitch I died when I read that.
Harrasment,@_BeautifulKeezy bitch Wea you going.
Harrasment,@_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;
Harrasment,@_BeautifulKeezy yess bitch. Messyyy
Harrasment,@_BeverlyNoHills bitch... So they can't hold a real nigga down fa long.. &#128546;&#128546;&#128546; bruh ask mama to pay this ticket fa me!!!!!
Harrasment,"@_BeverlyNoHills you so fucking nasty. You got held to the wrong pussy. I'm telling , you bet not ever kiss me again!! I'm breaking up w| u!"
Harrasment,@_BrwnSkinBeaute ahh I'm too much of a bitch to live off campus. I get lazy and wouldn't want to drive home :)
Harrasment,@_CaliStrong - lol it's possible that a hoe can treat you the right way but will she love you the right way? No. A hoe will be a hoe.
Harrasment,"@_CaliStrong - lol just think about it, there is a right way &amp; a wrong way to love someone. a hoe may just love you for what you got."
Harrasment,@_CharlieA_37 @sean_landez07 y'all's are all little punk ass bitches doe
Harrasment,"@_Corayma @LuivilleSluggah TF do I look like, delivery bitch or what ahaha"
Harrasment,"@_DCorNothing_ @KyariesDa4 he should! I got tired of hearing how he can eat pussy 10,000 ways like damn &#128514;&#128514;"
Harrasment,@_Dbankss orr why? Thts my lor bae tho wyd why u fucking up hoe?
Harrasment,@_Dingyyybritt_ look at what you just said lls new era Girl bye kill bitches w Kindness &amp;&amp; wht cousin?
Harrasment,@_Djweezlove not what I said . I want a DJ to mix the track regardless for their own use ! The video gon be dumb retarded with the reg versi
Harrasment,"@_Dreamchasers2 ""aint nobody got no time fo dat"" (ghetto black lady voice)"
Harrasment,@_Dukefan @KentuckyFanPage thats why we had 8 regular season losses...... #you #are #retarded
Harrasment,@_EB_Games @BigBBrown Fuck all you hoes. lol
Harrasment,@_ElenaRaquel_ its swag bitch aha
Harrasment,"@_IAmDriven_ @HDRealtor not even sure bro, Im ignoring these hurt bitches tonight...lol"
Harrasment,"@_IamQuiNichole &#128514;&#128514;&#128514; it's a song, ion kno y he referred to his future wife as a bitch"
Harrasment,@_InhaleLove_ bitches love some Alex from target &#128527;
Harrasment,@_James_Kirby_ @mflury30 back off ya queer bag
Harrasment,@_KaeeJones I gotta find them I know Cali got them hoes
Harrasment,@_KaeeJones lmaooo boy thought he wS all type of right spelling that hoe
Harrasment,@_KaeeJones the bird gone run from your ass
Harrasment,@_Leeyoo @GoldFlacko niggah I'm not yo lil bro the fuck
Harrasment,@_Leeyoo what niggah
Harrasment,"@_LezzzBeHonest 
I'm colored. Ain't supposed to be no good influence"
Harrasment,"@_LezzzBeHonest 
Me bitch!"
Harrasment,@_LifeOfSin theeepp that's my bitch
Harrasment,@_LrAnderson that hoe over that
Harrasment,@_Maniac_Mind_ @Marcfoor4 stfu with that what I'm gonna do and just fuck oh pussy ads nigga
Harrasment,@_Maniac_Mind_ @jet_life12 @Nick_504_ Am the bitch but u the one steady talking stfu and be bout shit hoe ass nigga
Harrasment,"@_Maniac_Mind_ @jet_life12 @Nick_504_ I said I was from where stop putting words in my mouth, that's something a bitch would do"
Harrasment,@_Maniac_Mind_ I don't got any beef with you but tell yo boy Alex to stop acting like bitch and bring his duck ass up here.
Harrasment,"@_MariaPetrova @markkelly1983 @MissStef0318 @SamHarrisOrg Who? Ok, right-wing teabaggers, gun nuts (like Harris), hell, even fucking cops."
Harrasment,@_Marzzz nigger
Harrasment,@_MckenzieNoel miss you bitch
Harrasment,@_MostDope95_ Jenny says you're an evil bitch.
Harrasment,@_NoLackingg I kinda figured a lil bit when u said bitch u cute
Harrasment,@_PRAWDA_ dying? oh bitch. exit my mentions. her last era was huge. #1 album. #1 tour. golden globe (cont) http://t.co/gkuJXIaDep
Harrasment,"@_Perarl bitch all these thick bitches with they ass out on TV , do what you want"
Harrasment,"@_Perarl he needs to date a grandma , I'm too turnt up for his lil pussy ass, bro and I called him lil baby names like lame &amp; dork"
Harrasment,@_Rachel_Robbins is the realest bitch out here rt
Harrasment,@_RenaissanceJay don't send me those boxes we droided up on da mile my nigga. Got da dro droid na drum fo a pussy boy yeer me?
Harrasment,@_RenaissanceJay get the loredo steak. Out dat bitch if u ballin
Harrasment,@_RenaissanceJay nigga stop hatin bitches be feelin coolio b. N two if u think dem bitch made niggas got yo back u smokin big worm shit
Harrasment,@_RenaissanceJay pussy
Harrasment,@_ReneashaC @RishaaWilliams Hoe yu erbody bitch &#128514;&#9996;
Harrasment,@_RichHomieKevin go to sleep niggah lol
Harrasment,@_Saltlife13 Lol chill pussy
Harrasment,@_Saltlife13 Long story lol but I've missed you faggot
Harrasment,@_SiNCERE18 ; LMAO! . hoes extra sensitive via text.. They swear they hear your tone in every letter. I start using PUNCTUATION'S .
Harrasment,@_SqueezeMeBaby don't tell the dumb hoes that
Harrasment,@_StarrHall_ @Rene_gadeCowboy I am absolutely speechless.That bitch is CRAZY.
Harrasment,@_TajMahal_ @_El_Padrino__ @AbellaXXX I'm lmao fa real cuz I really saw her throw dat bitch in a circle lol
Harrasment,@_That_Vibe_ bitch I'm Gretchen Weiners I do what I want
Harrasment,@_TheBlackNerd wyd fag
Harrasment,@_TheCrownedHead &#128548;&#128514;&#128514;&#128514;&#128514; bitch
Harrasment,@_TriggaPlease_ nigger hello?
Harrasment,@_TurnDownDre @kushdaddycorr I can smell your fried chicken ass a mile away boi and clean your nasty ass ears ratchet bitch
Harrasment,@_VIVMMXII yuhh I'm finna hit that hoe! &#128513;&#128077;
Harrasment,@_WORDtotheWISE how many times did you listen to that pussy song today?
Harrasment,@_WORDtotheWISE some hoe shit
Harrasment,@_WORDtotheWISE you must have sent a bird call because I didn't get shit
Harrasment,@_YdotM really thou im looking like Hulk Hogan in this bitch
Harrasment,"@__0utcast___ but then they said ""oh nah ur not"" but dude I'm getting to be a heartless bitch have you not met me"
Harrasment,@__Black_Jesus bitch u know what I mean spell champ these nuts
Harrasment,@__C_h_i_n_g__ your daughter can date this little fag bag @Bekkalina13 @PimpSlapnCow http://t.co/4SabX0mcus
Harrasment,@__DatTootieGurl that hoe can't cook
Harrasment,@__Dutch bitch stop hating on such an immaculate suit.
Harrasment,@__Dutch my birthday hath already passed with little to no fanfare. So. Enjoy your day and be blessed bitch.
Harrasment,@__MotoMoto you a real bitch for that
Harrasment,"@__NikesNshiT you better. And ima let that bitch slide right now, just be on standby. &#128536;&#128514;"
Harrasment,@__TaeSavage pussy
Harrasment,"@__Trail__ take like TAMU... bitches jumped to 6 after beating SC, which ain't that good... @thejournalist44 @That1guyJeff"
Harrasment,@___AsiaJ lol my bro said it about a bitch but it can be about u
Harrasment,@___kd_ i need 2 of the bitches
Harrasment,@__angieex3 Ik you were pussy
Harrasment,"@__baabyshaay okaaaaay bitch never do we care , edges still laid. &#128514;"
Harrasment,@__kiante im askin you negro lol
Harrasment,@_ajayb no i don't cry im not a bitch(: i was just pissed because the cop was trying to charge me with a hole bunch of bullshit :p
Harrasment,@_asheyk pussy
Harrasment,@_bradleey LMFAOOOO yooo I lost my elevator pass &#128557;&#128557; now I can't even share it ...bitch wants me to go get another one &#128530;even tho she knows me
Harrasment,@_bradleey SAME&#128530; like bitch it's the struggles to use the stairs let ppl get on &#128074;
Harrasment,@_cblaze @kieffer_jason ask your boy Jason keiffer is he still tryna to get his one on one and y he block me #pussy boy
Harrasment,@_cblaze sorry i eat pussy
Harrasment,@_chrisbrownn14 fuck bitches get money
Harrasment,@_dinora_e jk i would be a bitch if i got them done !
Harrasment,@_elennamichelle only when ur around me &#128523; gotta keep dat scent to keep filthy niggers away
Harrasment,"@_fckwatchuthink @Huntermoore or you know, you could just go drink bleach bitch"
Harrasment,"@_fullawhite haha my nigga coco :,) I can't wait to fuckkk like a hunna hoes this summer haha jk"
Harrasment,@_fullawhite rt me to wey I went to the job interview high then a bitch!! Straight stanking like dank haha eyes red then a hoe
Harrasment,@_iGotHer ; bitch dont talk at me like that bro.
Harrasment,@_icantmiss send that hoe &#128514;&#128514;
Harrasment,@_illionaire he been taking them hoe lol
Harrasment,@_justlexis lol whatever. We're fags.
Harrasment,@_lexisperez he ate my pussy i could..
Harrasment,@_littlepuffin I just saw a bad bitch on here from mf Switzerland and feel in love
Harrasment,@_littlepuffin hoe *
Harrasment,@_lostb0y I meant bitch I am scum
Harrasment,"@_lostb0y do you, bitch boy?"
Harrasment,@_lostb0y no bitch w my dick
Harrasment,@_lynnogawa @ that bitch
Harrasment,@_michellecole_ nice hoodie faggot
Harrasment,@_noWashington he liked that hoe
Harrasment,@_noWashington what that hoe was like
Harrasment,@_puderbaugh don't be a bitch. Get two.
Harrasment,"@_queenveronica haha yolo, did ya hit that hoe?"
Harrasment,@_reathie man bring yo bitch ass here ion give a dam bout yo mf attitude
Harrasment,@_reathie u better sit yo ass in that bitch til 330
Harrasment,"@_tee13 @SoftestMuffin @TorahBlaze After you spread that filth of urs to that white dog, he &amp; the good ol boys were ltao on fuckin a monkey"
Harrasment,@_tee13 @SoftestMuffin @TorahBlaze u 2 lost puppies dont know shit. Leave them niggers alone u can learn something besides how they like
Harrasment,@_tee13 @TorahBlaze @Tommyguns____ @SoftestMuffin let one of them dingy real nigger dogs catch it. Miss Torah dont want that thot shit
Harrasment,@_theDarius bitch get that job first.
Harrasment,@_theDarius bitch just be looking for my shit.
Harrasment,@_theDarius bitch.
Harrasment,@_theDarius boy I was clean in them bitches.
Harrasment,@_thecrave only if it's funny tweets about ashy niggers
Harrasment,@_tiffanycarter bitch... Im mad at you for slapping me &#9995;
Harrasment,@_tiffnasty bitches will great valuable pussy always make you use protection. Too many nasty dick niggas out here
Harrasment,@_tiffnasty some niggas didnt desrve to have that bitch in the first place
Harrasment,"@_tiffnasty yes. LOVE to make em masturbate to my voice, bitches love Southern accents"
Harrasment,"@_ton3zz life aint shit but bitches and money, i passed that weed like i studied"
Harrasment,@_tonydennis it's trash ik just wanted to fuck with Dorsey
Harrasment,@_travvv's pussy. http://t.co/aXm9PCw95T
Harrasment,@_turtle_gang lets fuck hawt bitches at Foam and Glow?&#128527;
Harrasment,"@_wordtothewise I am hurt im.not in it wtf, fuck Danielle that bitch"
Harrasment,@_xpriceless_ @Casio_DatGuy bitch get punched tf out lol
Harrasment,@_xpriceless_ @Casio_DatGuy bitch u got me fuckked up
Harrasment,@_xpriceless_ bitch take dat shit down imediatly
Harrasment,@_xpriceless_ bitch u forcin it talkin about my family and shit watch out
